cod_manzana,score_accesibilidad,score_ambiental,score_socioeconomico,score_seguridad,atlas_score,municipio,moran_i,lisa_q,lisa_p,zona_atlas,quintil
0583720090603100010108,0.1,0.010432947249388144,0.0,1.0,0.35693273670195413,Turbo,0.777,3,0.001,LL,Q1-Crítico
0583720090103900010112,0.1,0.1012451268955448,0.0,1.0,0.3922573783857792,Turbo,0.777,2,0.436,NS,Q1-Crítico
0583720100700200020108,0.1,0.1565408173540288,0.6597863871205952,1.0,0.6704140999117905,Turbo,0.777,4,0.001,HL,Q3-Medio
0583720100700200020205,0.1,0.14985457652740075,0.4936023168166628,1.0,0.6031700163290347,Turbo,0.777,3,0.001,LL,Q2-Bajo
0504520020500200010121,0.1,0.21338334256541683,0.0,1.0,0.4358775436877951,Apartadó,0.777,3,0.001,LL,Q1-Crítico
0504520020300900010117,0.1,0.2914954244222471,0.5812314543331539,1.0,0.6923527681919236,Apartadó,0.777,4,0.001,HL,Q3-Medio
0505110000000000011003,0.2642809150535914,0.996670088697278,0.6003315195986613,0.5,0.8434953679290522,Arboletes,0.777,4,0.001,HL,Q5-Óptimo
0505110000000000011114,0.2642809150535914,0.9893436600014719,0.0,0.5,0.6071250993872295,Arboletes,0.777,3,0.001,LL,Q2-Bajo
0505120030200900010106,0.1,0.6959598706144887,0.6612684781217145,1.0,0.8808169245313607,Arboletes,0.777,4,0.001,HL,Q5-Óptimo
0505120040101000010106,0.1,0.6663071763469177,0.6719764284925024,1.0,0.8734476895614124,Arboletes,0.777,4,0.001,HL,Q5-Óptimo
0505120030101100010132,0.1,0.7477470834316619,0.6033343565898546,1.0,0.878425864778632,Arboletes,0.777,4,0.001,HL,Q5-Óptimo
0514710000000000010221,0.10315789473684212,0.34227493537558773,0.0,1.0,0.48724290954847843,Carepa,0.777,3,0.001,LL,Q1-Crítico
0549010000000000010436,0.1571428571428571,0.4593023464173346,0.6231073993127544,1.0,0.7961441663634609,Necoclí,0.777,4,0.001,HL,Q5-Óptimo
0549020120100700010110,0.1,0.43426179621841654,0.5715943792585829,1.0,0.7441381644089728,Necoclí,0.777,4,0.001,HL,Q4-Alto
0566510000000000010867,0.20470004799232125,0.3833317475155188,0.6356410892690725,1.0,0.789967182681666,San Pedro de Urabá,0.777,4,0.001,HL,Q5-Óptimo
0583720100700200010503,0.1,0.15383165372389418,0.5847082472946944,1.0,0.6401559491566599,Turbo,0.777,3,0.001,LL,Q2-Bajo
0583720100400800010114,0.1,0.12618981059062861,0.5642199419711562,1.0,0.6214340083878056,Turbo,0.777,3,0.001,LL,Q2-Bajo
0583720090603100010111,0.1,0.010435910639170504,0.0,1.0,0.35693388941828186,Turbo,0.777,3,0.001,LL,Q1-Crítico
0583720050603700010101,0.1,0.23313798455581808,0.0,1.0,0.44356181745616174,Turbo,0.777,3,0.001,LL,Q1-Crítico
0514710000000000010410,0.10315789473684212,0.3438721485845425,0.6222747296613462,1.0,0.7299201905514767,Carepa,0.777,4,0.001,HL,Q4-Alto
0549020050300500010101,0.1,0.5272333795920305,0.71834860370564,1.0,0.837388081948961,Necoclí,0.777,4,0.001,HL,Q5-Óptimo
0565910000000000010312,0.15202687569988801,0.8611704303347757,0.0,1.0,0.7080951867529757,San Juan de Urabá,0.777,4,0.001,HL,Q3-Medio
0566510000000000010738,0.11533834586466166,0.38271637292284566,0.5997880944997206,1.0,0.7410210808950725,San Pedro de Urabá,0.777,1,0.386,NS,Q4-Alto
0514710000000000010323,0.10315789473684212,0.3422009050848034,0.639601371384989,1.0,0.7360099170048201,Carepa,0.777,4,0.001,HL,Q4-Alto
0514710000000000010516,0.10315789473684212,0.34606079573049475,0.6087035154147219,1.0,0.725492534417244,Carepa,0.777,4,0.001,HL,Q3-Medio
0514710000000000020214,0.10315789473684212,0.34745347004984406,0.0,1.0,0.4892572856214693,Carepa,0.777,3,0.001,LL,Q1-Crítico
0514710000000000020426,0.10315789473684212,0.35252886244729653,0.0,1.0,0.4912315408209744,Carepa,0.777,3,0.001,LL,Q2-Bajo
0514710000000000020430,0.10315789473684212,0.35154523529771353,0.0,1.0,0.4908489238994901,Carepa,0.777,3,0.001,LL,Q2-Bajo
0514710000000000020507,0.10315789473684212,0.35499438468586253,0.616724925912758,1.0,0.7320877871991356,Carepa,0.777,4,0.001,HL,Q4-Alto
0514720011001000010101,0.1,0.3033816492662974,0.6296164447358986,1.0,0.7157974106477863,Carepa,0.777,4,0.001,HL,Q3-Medio
0514720011001000010110,0.1,0.3049657861409256,0.6482611107846541,1.0,0.7236661262511948,Carepa,0.777,1,0.204,NS,Q3-Medio
0517210000000000010217,0.12857142857142856,0.46498064653374716,0.5465156879617531,1.0,0.7574459836657943,Chigorodó,0.777,4,0.001,HL,Q4-Alto
0517210000000000010514,0.11428571428571428,0.46035737672780486,0.5465156879617531,1.0,0.7500906587496261,Chigorodó,0.777,4,0.001,HL,Q4-Alto
0517210000000000010526,0.12857142857142856,0.4686963164352126,0.5465156879617531,1.0,0.7588913262222231,Chigorodó,0.777,4,0.001,HL,Q4-Alto
0517210000000000020312,0.12857142857142856,0.46372404197275374,0.5465156879617531,1.0,0.7569571824275869,Chigorodó,0.777,4,0.001,HL,Q4-Alto
0517210000000000030207,0.12857142857142856,0.46049215588743886,0.5465156879617531,1.0,0.755700024870401,Chigorodó,0.777,4,0.001,HL,Q4-Alto
0517210000000000050108,0.12857142857142856,0.45947409737364486,0.5465156879617531,1.0,0.7553040146396912,Chigorodó,0.777,4,0.001,HL,Q4-Alto
0517210000000000050519,0.12857142857142856,0.46346389243417496,0.5465156879617531,1.0,0.7568559879702981,Chigorodó,0.777,4,0.001,HL,Q4-Alto
0517210000000000050704,0.11428571428571428,0.4630174456682391,0.5465156879617531,1.0,0.7511253875992281,Chigorodó,0.777,4,0.001,HL,Q4-Alto
0517210000000000060407,0.12857142857142856,0.468304972349849,0.5465156879617531,1.0,0.7587390989588271,Chigorodó,0.777,4,0.001,HL,Q4-Alto
0517210000000000060710,0.11428571428571428,0.47361275407900383,0.5465156879617531,1.0,0.7552468113399446,Chigorodó,0.777,1,0.342,NS,Q4-Alto
0517210000000000060739,0.1,0.4725610840093014,0.5465156879617531,1.0,0.7492807877423033,Chigorodó,0.777,4,0.001,HL,Q4-Alto
0517210000000000060904,0.12857142857142856,0.47377935038054764,0.5465156879617531,1.0,0.7608685538747836,Chigorodó,0.777,4,0.001,HL,Q4-Alto
0549020030200400010122,0.1,0.748579511050459,0.0,1.0,0.6440612141596914,Necoclí,0.777,3,0.001,LL,Q2-Bajo
0565910000000000010104,0.14777155655095184,0.8571835800466716,0.5911580084882605,1.0,0.934841127953188,San Juan de Urabá,0.777,4,0.001,HL,Q5-Óptimo
0566510000000000011008,0.11428571428571428,0.3817553305363783,0.6168430622365974,1.0,0.7468719294817746,San Pedro de Urabá,0.777,4,0.001,HL,Q4-Alto
0583720110201800010317,0.1,0.10516026334745765,0.0,1.0,0.3937803105832661,Turbo,0.777,3,0.001,LL,Q1-Crítico
0583720110201800010331,0.1,0.10940869163478786,0.574799938740275,1.0,0.6190218603682658,Turbo,0.777,3,0.001,LL,Q2-Bajo
0504520020300900010209,0.1,0.2929871318663426,0.5741658091910938,1.0,0.6901845859864556,Apartadó,0.777,4,0.001,HL,Q3-Medio
0504520020300900010212,0.1,0.2923221276571252,0.5308821314073232,1.0,0.6730891759882838,Apartadó,0.777,4,0.001,HL,Q3-Medio
0504520010301100010216,0.1,0.1958287484981638,0.5853215204265393,1.0,0.6567307740773295,Apartadó,0.777,4,0.001,HL,Q3-Medio
0505110000000000010119,0.2642809150535914,0.9995097932699863,0.6274600797950517,0.5,0.8551525951752128,Arboletes,0.777,4,0.001,HL,Q5-Óptimo
0505110000000000010215,0.2642809150535914,1.0,0.6261079450967179,0.5,0.8548173174981787,Arboletes,0.777,4,0.001,HL,Q5-Óptimo
0505120020500300010102,0.1,0.7353036233999888,0.6826606303478338,1.0,0.9044423246730374,Arboletes,0.777,4,0.001,HL,Q5-Óptimo
0514710000000000020510,0.10315789473684212,0.3563006506250862,0.5912166715586386,1.0,0.7226735591503932,Carepa,0.777,4,0.001,HL,Q3-Medio
0549010000000000010102,0.1571428571428571,0.4690810499201421,0.6208894473516101,1.0,0.7990851907955397,Necoclí,0.777,4,0.253,NS,Q5-Óptimo
0549010000000000010224,0.1571428571428571,0.458795712074637,0.5689286995970487,1.0,0.774872351960368,Necoclí,0.777,4,0.001,HL,Q5-Óptimo
0549020050300500010208,0.1,0.5241134680818154,0.0,1.0,0.5567471273384204,Necoclí,0.777,3,0.001,LL,Q2-Bajo
0549020050300500010218,0.1,0.5243237473277836,0.6399876594818588,1.0,0.8057749877025331,Necoclí,0.777,4,0.25,NS,Q5-Óptimo
0549020120600600010110,0.1,0.386031753847358,0.0,1.0,0.5030353113967031,Necoclí,0.777,3,0.001,LL,Q2-Bajo
0565910000000000010206,0.14777155655095184,0.8593819027339192,0.5926886578689181,1.0,0.9362916448624945,San Juan de Urabá,0.777,4,0.001,HL,Q5-Óptimo
0565910000000000010216,0.14777155655095184,0.8586215398919523,0.568355115103537,1.0,0.9265304737565788,San Juan de Urabá,0.777,4,0.001,HL,Q5-Óptimo
0565910000000000010509,0.14777155655095184,0.8704246431871919,0.527930139355845,1.0,0.915396973903998,San Juan de Urabá,0.777,4,0.001,HL,Q5-Óptimo
0565920020300400010103,0.1,0.7080492822866781,0.7094583477367165,1.0,0.9042647045618079,San Juan de Urabá,0.777,4,0.001,HL,Q5-Óptimo
0565920010200600010104,0.1,0.8128551738723899,0.5465156879617531,1.0,0.8816503315455138,San Juan de Urabá,0.777,4,0.001,HL,Q5-Óptimo
0566510000000000010662,0.20470004799232125,0.38494623551601914,0.6126320300399257,1.0,0.7816449998469872,San Pedro de Urabá,0.777,4,0.001,HL,Q5-Óptimo
0566510000000000010725,0.11533834586466166,0.37935611653773005,0.5469648119779357,1.0,0.7191664861903908,San Pedro de Urabá,0.777,4,0.001,HL,Q3-Medio
0566510000000000010840,0.20470004799232125,0.38265493096530445,0.0,1.0,0.542448599737715,San Pedro de Urabá,0.777,3,0.001,LL,Q2-Bajo
0583720090700100010115,0.1,0.039646587135827915,0.6211932573320529,1.0,0.6099317362023917,Turbo,0.777,3,0.001,LL,Q2-Bajo
0583720090700100010139,0.1,0.03813809756353992,0.704689397774097,1.0,0.6418237621482226,Turbo,0.777,3,0.001,LL,Q2-Bajo
0583720090700100010141,0.1,0.03970297493432329,0.0,1.0,0.368318359688592,Turbo,0.777,3,0.328,NS,Q1-Crítico
0583720090700100020231,0.1,0.042293612826379556,0.6027568751350915,1.0,0.6037899018891935,Turbo,0.777,3,0.001,LL,Q2-Bajo
0583720100700200020512,0.1,0.149572146641029,0.6202406513364278,1.0,0.6523206597031042,Turbo,0.777,4,0.001,HL,Q2-Bajo
0583720090600300010105,0.1,0.0,0.0,1.0,0.3528744691355674,Turbo,0.777,3,0.001,LL,Q1-Crítico
0583720090600300010312,0.1,0.0,0.6120833736056674,1.0,0.5909661649575833,Turbo,0.777,3,0.001,LL,Q2-Bajo
0504520030101500010112,0.1,0.2613680583291329,0.5680521676396854,1.0,0.6755070983911041,Apartadó,0.777,4,0.001,HL,Q3-Medio
0504520020300900010226,0.1,0.2914422639679898,0.5921910571049048,1.0,0.696595218581419,Apartadó,0.777,4,0.001,HL,Q3-Medio
0505110000000000011016,0.2642809150535914,0.9930682595862279,0.6283127905706821,0.5,0.8529786228354539,Arboletes,0.777,4,0.001,HL,Q5-Óptimo
0505120030101100010135,0.1,0.7470357331093844,0.5233153609517466,1.0,0.8470229124965309,Arboletes,0.777,4,0.001,HL,Q5-Óptimo
0505120030101100010136,0.1,0.7470549352660993,0.0,1.0,0.6434681759404549,Arboletes,0.777,3,0.001,LL,Q2-Bajo
0514710000000000020105,0.10315789473684212,0.34660148784808686,0.5494808268365093,1.0,0.7026660753856484,Carepa,0.777,1,0.486,NS,Q3-Medio
0549010000000000010811,0.1,0.47585420493353575,0.5866307047539958,1.0,0.7661659337323168,Necoclí,0.777,4,0.001,HL,Q4-Alto
0565920010300300010127,0.1,0.8388360464006811,0.6269133590058452,1.0,0.923030066611708,San Juan de Urabá,0.777,4,0.001,HL,Q5-Óptimo
0566510000000000030103,0.20470004799232125,0.3727349538912884,0.556935395591741,1.0,0.7552297897714462,San Pedro de Urabá,0.777,4,0.001,HL,Q4-Alto
0566520040200800010101,0.1,0.5649484974714011,0.0,1.0,0.5726313709162764,San Pedro de Urabá,0.777,3,0.001,LL,Q2-Bajo
0583720100400800010111,0.1,0.12652217621065792,0.0,1.0,0.4020897897799322,Turbo,0.777,3,0.001,LL,Q1-Crítico
0514710000000000010132,0.10315789473684212,0.3468690268427622,0.6464268478011196,1.0,0.7404807626418213,Carepa,0.777,4,0.001,HL,Q4-Alto
0514710000000000010621,0.10315789473684212,0.34041159015239475,0.5163819235601221,1.0,0.6873832925922662,Carepa,0.777,4,0.001,HL,Q3-Medio
0514710000000000010726,0.10315789473684212,0.34924812611149947,0.0,1.0,0.48995538121361015,Carepa,0.777,3,0.001,LL,Q2-Bajo
0514710000000000020909,0.10315789473684212,0.3517024020201506,0.5346742053730837,1.0,0.6988906937827474,Carepa,0.777,4,0.001,HL,Q3-Medio
0514710000000000030101,0.10315789473684212,0.34897981008734685,0.6234637585806772,1.0,0.7323695132505087,Carepa,0.777,4,0.001,HL,Q4-Alto
0514710000000000030639,0.10315789473684212,0.3601057861816811,0.5312475701148612,1.0,0.7008265780710082,Carepa,0.777,4,0.001,HL,Q3-Medio
0517210000000000010121,0.11428571428571428,0.4570378543934801,0.5465156879617531,1.0,0.7487994119424426,Chigorodó,0.777,4,0.001,HL,Q4-Alto
0517210000000000010213,0.12857142857142856,0.46694710263075967,0.5465156879617531,1.0,0.7582109070195184,Chigorodó,0.777,4,0.001,HL,Q4-Alto
0517210000000000010601,0.12857142857142856,0.46019899669258835,0.5465156879617531,1.0,0.7555859901279824,Chigorodó,0.777,4,0.001,HL,Q4-Alto
0517210000000000020407,0.12857142857142856,0.46930350056589104,0.5465156879617531,1.0,0.7591275121824752,Chigorodó,0.777,4,0.001,HL,Q4-Alto
0517210000000000020436,0.12857142857142856,0.472930589434555,0.5465156879617531,1.0,0.7605383979814966,Chigorodó,0.777,4,0.001,HL,Q4-Alto
0517210000000000030114,0.12857142857142856,0.4597336671187938,0.5465156879617531,1.0,0.7554049835656115,Chigorodó,0.777,4,0.001,HL,Q4-Alto
0517210000000000040106,0.11428571428571428,0.4549521397778473,0.5465156879617531,1.0,0.7479880987271996,Chigorodó,0.777,4,0.001,HL,Q4-Alto
0517210000000000050415,0.12857142857142856,0.4636344048703849,0.5465156879617531,1.0,0.7569223148741916,Chigorodó,0.777,4,0.001,HL,Q4-Alto
0517210000000000050505,0.12857142857142856,0.4628329038939305,0.5465156879617531,1.0,0.7566105424344945,Chigorodó,0.777,4,0.001,HL,Q4-Alto
0517210000000000050607,0.12857142857142856,0.4630313712698414,0.5465156879617531,1.0,0.7566877434109198,Chigorodó,0.777,4,0.001,HL,Q4-Alto
0517210000000000060211,0.12857142857142856,0.46922967356161993,0.5465156879617531,1.0,0.759098794531576,Chigorodó,0.777,1,0.309,NS,Q4-Alto
0517210000000000060512,0.12857142857142856,0.47114091033803773,0.5465156879617531,1.0,0.7598422383577562,Chigorodó,0.777,4,0.001,HL,Q4-Alto
0517210000000000060711,0.11428571428571428,0.4736736116411846,0.5465156879617531,1.0,0.7552704840629886,Chigorodó,0.777,4,0.001,HL,Q4-Alto
0517210000000000060719,0.1,0.47134726149732675,0.5465156879617531,1.0,0.7488086281105191,Chigorodó,0.777,4,0.001,HL,Q4-Alto
0517210000000000060722,0.1,0.47373334040409176,0.5465156879617531,1.0,0.749736778747793,Chigorodó,0.777,4,0.001,HL,Q4-Alto
0549020030200400010109,0.1,0.7543107898735504,0.6389592193958012,1.0,0.8948366160417318,Necoclí,0.777,4,0.001,HL,Q5-Óptimo
0565910000000000010139,0.1467189249720045,0.8578060641384895,0.0,1.0,0.7047217792529187,San Juan de Urabá,0.777,4,0.001,HL,Q3-Medio
0583720110201800010104,0.1,0.10442966928371358,0.0,1.0,0.3934961199205307,Turbo,0.777,3,0.001,LL,Q1-Crítico
0583720110201800010203,0.1,0.10933599066187205,0.0,1.0,0.3954046089067487,Turbo,0.777,3,0.001,LL,Q1-Crítico
0583720110201800010307,0.1,0.10914381974494781,0.6225546602050245,1.0,0.637494734011305,Turbo,0.777,3,0.001,LL,Q2-Bajo
0505110000000000010328,0.2642809150535914,0.9925119616520248,0.6009497993090244,0.5,0.8421184178414356,Arboletes,0.777,4,0.001,HL,Q5-Óptimo
0505110000000000010517,0.2642809150535914,0.9940370642114973,0.6217900972788076,0.5,0.8508182394170168,Arboletes,0.777,4,0.001,HL,Q5-Óptimo
0505110000000000011117,0.20045112781954888,0.9891646442877653,0.0,0.5,0.5822265886637783,Arboletes,0.777,3,0.001,LL,Q2-Bajo
0514710000000000020612,0.10315789473684212,0.3539620763812773,0.5568481810594449,1.0,0.7083950348999688,Carepa,0.777,4,0.001,HL,Q3-Medio
0549010000000000010204,0.1571428571428571,0.46253270732313534,0.6226857766221721,1.0,0.7972367254389379,Necoclí,0.777,4,0.001,HL,Q5-Óptimo
0565920010300300010106,0.1,0.8370855081112452,0.6573890554760454,1.0,0.9342037431383636,San Juan de Urabá,0.777,4,0.001,HL,Q5-Óptimo
0566510000000000030102,0.20470004799232125,0.3735449372839173,0.5277218689641215,1.0,0.744181216868158,San Pedro de Urabá,0.777,4,0.001,HL,Q4-Alto
0583720090700100020303,0.1,0.037092522458210916,0.564026062107401,1.0,0.5867010185258172,Turbo,0.777,3,0.001,LL,Q2-Bajo
0583720090600300010106,0.1,0.0018535410595592588,0.0,1.0,0.35359547015140375,Turbo,0.777,3,0.001,LL,Q1-Crítico
0505120020500300010103,0.1,0.7363172868317367,0.6471748552558086,1.0,0.891033165271415,Arboletes,0.777,4,0.001,HL,Q5-Óptimo
0504520020300900010205,0.1,0.2923615495538977,0.6407915017674287,1.0,0.7158576868331603,Apartadó,0.777,4,0.001,HL,Q3-Medio
0504520020300900010315,0.1,0.2928779046660551,0.5682016726236038,1.0,0.6878221341683382,Apartadó,0.777,4,0.001,HL,Q3-Medio
0505110000000000010814,0.2642809150535914,0.9995448006396672,0.6448140420557003,0.5,0.8619166561616985,Arboletes,0.777,4,0.001,HL,Q5-Óptimo
0505110000000000011002,0.2642809150535914,0.9977972961840796,0.6682734224687179,0.5,0.8703622660068571,Arboletes,0.777,4,0.001,HL,Q5-Óptimo
0505110000000000011014,0.2642809150535914,0.9936085608606078,0.6018170039094453,0.5,0.8428823094929816,Arboletes,0.777,4,0.001,HL,Q5-Óptimo
0549010000000000010409,0.1571428571428571,0.46203701590401014,0.6433018954897639,1.0,0.8050632845294899,Necoclí,0.777,4,0.001,HL,Q5-Óptimo
0549010000000000010717,0.12857142857142856,0.47312565823309716,0.6097780507233607,1.0,0.7852224331051157,Necoclí,0.777,4,0.001,HL,Q5-Óptimo
0549020120300300010112,0.1,0.41671669401683586,0.6137677517603882,1.0,0.7537182100266164,Necoclí,0.777,4,0.001,HL,Q4-Alto
0549020120100700010117,0.1,0.43419188803221664,0.46732910428243835,1.0,0.7035532673765841,Necoclí,0.777,4,0.001,HL,Q3-Medio
0549020090200800010113,0.1,0.584284372873452,0.6609638204511419,1.0,0.8372582424137518,Necoclí,0.777,4,0.001,HL,Q5-Óptimo
0549020040400900010120,0.1,0.5780031690491834,0.0,1.0,0.5777094518254895,Necoclí,0.777,3,0.001,LL,Q2-Bajo
0549020120301400010109,0.1,0.429248705455461,0.0,1.0,0.5198460887194348,Necoclí,0.777,3,0.001,LL,Q2-Bajo
0565920010100100010110,0.1,0.8259309777246993,0.715132217682659,1.0,0.9523260559382104,San Juan de Urabá,0.777,4,0.001,HL,Q5-Óptimo
0565920010300300010122,0.1,0.8377387954786076,0.0,1.0,0.6787429031961453,San Juan de Urabá,0.777,4,0.001,HL,Q3-Medio
0565920010300300010129,0.1,0.8346228805352413,0.0,1.0,0.6775308567578749,San Juan de Urabá,0.777,4,0.001,HL,Q3-Medio
0566510000000000010659,0.20470004799232125,0.3862703765157188,0.5347196375948848,1.0,0.7518532632094682,San Pedro de Urabá,0.777,4,0.001,HL,Q4-Alto
0566510000000000010723,0.20470004799232125,0.3817518639006574,0.6133764791411574,1.0,0.7806920149577136,San Pedro de Urabá,0.777,4,0.001,HL,Q5-Óptimo
0566510000000000010859,0.20470004799232125,0.3819636678938369,0.6304266427229764,1.0,0.7874066739574268,San Pedro de Urabá,0.777,4,0.001,HL,Q5-Óptimo
0583720090700100010102,0.1,0.03938318028464369,0.5732502052945473,1.0,0.5911801117647432,Turbo,0.777,3,0.001,LL,Q2-Bajo
0583720090700100020115,0.1,0.044606166637153215,0.0,1.0,0.3702256312757783,Turbo,0.777,3,0.001,LL,Q1-Crítico
0583720100700200020420,0.1,0.15158302710865257,0.5988871112783416,1.0,0.6447966412079241,Turbo,0.777,3,0.001,LL,Q2-Bajo
0583720080301000010116,0.1,0.06576860515654868,0.7083461126874732,1.0,0.6539940451281766,Turbo,0.777,4,0.001,HL,Q2-Bajo
0583720090302300010103,0.11428571428571428,0.06357758881765666,0.7235962293625683,0.5,0.47013792441244334,Turbo,0.777,3,0.011,LL,Q1-Crítico
0583720090603100010110,0.1,0.010217253106871365,0.644599566332379,1.0,0.6075888654352977,Turbo,0.777,3,0.001,LL,Q2-Bajo
0514710000000000010525,0.10315789473684212,0.3396842561070883,0.6262578916141859,1.0,0.7298405532996022,Carepa,0.777,4,0.001,HL,Q4-Alto
0514710000000000010613,0.10315789473684212,0.3444230398299233,0.5357154093338371,1.0,0.6964641392712072,Carepa,0.777,4,0.001,HL,Q3-Medio
0514710000000000020238,0.1,0.3491449263145408,0.5914444912280316,1.0,0.7187503271509983,Carepa,0.777,4,0.001,HL,Q3-Medio
0514710000000000020302,0.10315789473684212,0.35354220930283653,0.4922654581050543,1.0,0.6831099551851411,Carepa,0.777,4,0.001,HL,Q3-Medio
0514710000000000030203,0.10315789473684212,0.3511586467048706,0.0,1.0,0.49069854645480765,Carepa,0.777,3,0.001,LL,Q2-Bajo
0514710000000000030526,0.10315789473684212,0.3574026808804036,0.6293291940670808,1.0,0.7379274604505134,Carepa,0.777,4,0.001,HL,Q4-Alto
0514710000000000030546,0.10315789473684212,0.3594326194594072,0.5405293798757408,1.0,0.7041752173384236,Carepa,0.777,4,0.001,HL,Q3-Medio
0514710000000000030547,0.10315789473684212,0.35943523838556235,0.6207972275281143,1.0,0.7353992831050246,Carepa,0.777,4,0.001,HL,Q4-Alto
0514720011001000010107,0.1,0.30387650287007384,0.0,1.0,0.4710780914012673,Carepa,0.777,3,0.001,LL,Q1-Crítico
0517210000000000010322,0.12857142857142856,0.4654450289583316,0.5465156879617531,1.0,0.7576266218006418,Chigorodó,0.777,4,0.001,HL,Q4-Alto
0517210000000000020106,0.12857142857142856,0.46628216283146295,0.5465156879617531,1.0,0.7579522549285435,Chigorodó,0.777,4,0.001,HL,Q4-Alto
0517210000000000030214,0.12857142857142856,0.4613655278097618,0.5465156879617531,1.0,0.7560397540821983,Chigorodó,0.777,4,0.001,HL,Q4-Alto
0517210000000000050327,0.1,0.46281686636571917,0.5465156879617531,1.0,0.7454904261620622,Chigorodó,0.777,4,0.001,HL,Q4-Alto
0517210000000000050428,0.12857142857142856,0.4648013162744661,0.5465156879617531,1.0,0.7573762267545863,Chigorodó,0.777,4,0.001,HL,Q4-Alto
0517210000000000060121,0.12857142857142856,0.46747218685683656,0.5465156879617531,1.0,0.7584151572887254,Chigorodó,0.777,4,0.001,HL,Q4-Alto
0517210000000000060607,0.11428571428571428,0.47127022720257156,0.5465156879617531,1.0,0.7543356018208346,Chigorodó,0.777,1,0.202,NS,Q4-Alto
0517210000000000060720,0.1,0.471510028713345,0.5465156879617531,1.0,0.7488719422343086,Chigorodó,0.777,4,0.001,HL,Q4-Alto
0517210000000000061014,0.1,0.47613868497187606,0.5465156879617531,1.0,0.7506724234522167,Chigorodó,0.777,1,0.321,NS,Q4-Alto
0549020090501500010103,0.1,0.4739675326684599,0.6252064548729774,1.0,0.7804374613396163,Necoclí,0.777,4,0.001,HL,Q5-Óptimo
